ID,Target
ID_JpmVpMbd,vi ɔ ɖo xwe wɛ
ID_JqNOxTQq,vi ɔ ɖo xwe ɔ ɖo xwe wε
ID_JreedXLH,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_JtPcCloD,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_JtmHuPby,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_JvzGuRUR,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ mɛ
ID_JwPrhVui,nùtɔ́
ID_JwvBVqbK,nùtɔ́
ID_JzhWxuzQ,vi ɔ nɔ nɔ nɔ nɔ nɔ wa nu bo nɔ nɔ wa nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_KAdYykRN,un ɖo azɔ wɛ
ID_KAlgbzph,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ
ID_KBrzLFci,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ ji
ID_KCLTapHQ,mi nɔ yi wan nu vi ɔ bo na na yi nu ye
ID_KCajzRHl,vi ɔ nɔ nɔ yi nu nu bo nɔ wa
ID_KFesXRDl,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_KFoPLEeZ,e ɖo azɔ ɔ wɛ
ID_KFzLhsni,vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε wε
ID_KGrGbabW,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_KGvrHnXw,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ ji
ID_KIuSjqTz,vi ɔ ɖo xwe wε.
ID_KKHbSnaX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_KLDEpXxr,vi ɔ ɖo atin ɔ wε.
ID_KLXOKgbW,ye nɔ nɔ nɔ nɔ nu ye nɔ nɔ nɔ nɔ nu ye nɔ nɔ nɔ nɔ nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na ɖo
ID_KLeRpovk,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_KMooSAKa,un na na yi wan nu vi ɔ na na na na na na na yi nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu ye na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_KNhPQdwX,etɛ wutu e nɔ nɔ nɔ ɖu nu vi ɔ ?
ID_KPPLGheN,vi ce nɔ yi wan nu nu nu mi
ID_KRMiEWUC,vi ɔ ɖo atin ɔ wε
ID_KSFkoRMN,vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε wε.
ID_KULcCvVo,vi ɔ ɖo xwe ɔ wɛ ?
ID_KVnIRlPw,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_KXBCqsgh,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe ɔ
ID_KXpnCDwN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo atin ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_KYLjMyyf,vi lε ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye
ID_KYTPiCZJ,ye nɔ nɔ ɖu nu ye nɔ nɔ nɔ yi nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu ye
ID_KZlyQcWC,un na na mɔ nu bo na na na na na na na na na na na nu nu nu nu nu nu nu nu nu nu nu nu
ID_KZoHvJKp,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_KbwBhmbV,e nɔ yi nu nu bo nɔ nɔ wa nu nu bo na wa nu nu nu bo nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_KfTjiLhs,vi ɔ ɖo atin ɔ wε.
ID_KgyYrTpf,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_Kjhpibcg,vi ɔ ɖo xwe wɛ
ID_KkHJuuYl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn tɔn lε lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_Kkcupzli,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye ɖo
ID_KkeSYrVJ,vi ɔ ɖo vi ɔ ɖo atin ɔ wε.
ID_KlBaFaaW,vi ɔ ɖo xwe ɔ wε ɖo xwe wɛ ?
ID_KlMxBvTD,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_KmDmhHQi,etɛ wutu e nɔ wa ?
ID_KmbwuHVI,e nɔ ɖɔ nu bo nɔ wa nu e nɔ
ID_KnYbXyKT,vi ɔ ɖo xwe ce wɛ
ID_KoCQDBdK,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na
ID_KoGiXvfE,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_KpFYvPjV,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo atin ɔ
ID_KpVQBygF,vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_KqmeBXoz,vi ɔ nɔ wa nu mi na wa nu mi
ID_KqssYWvR,nùtɔ́
ID_KrPvFVRr,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo xwe
ID_KswdMFSf,a ɖo azɔ ɔ ɖu wɛ
ID_KsyquLaQ,vi ɔ ɖo xwe wε.
ID_KuCfPFKh,mi na yi wan nu mi
ID_KuueznuW,mi na yi wan nu vi ɔ bo na na na na na na na yi nu nu nu nu ye
ID_KwelEgBI,vi ɔ ɖo fi
ID_KwiMZmMQ,awii ɔ
ID_KxQcTTIX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo ye ɖo vi ɔ wε
ID_LBYVSvPH,etɛ wutu e nɔ ɖu nu ye ?
ID_LCPbIKJS,vi ɔ nɔ nɔ nɔ wa nu bo na wa nu nu nu e nɔ nɔ wa nu nu nu nu e na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_LDCOnkqF,vi ɔ ɖo vi ɔ wɛ
ID_LDIzjYvu,etɛ wutu e nɔ wa ?
ID_LERGVLRq,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_LEdibFmy,vi ɔ ɖo xwe wε
ID_LFedqSKR,un ɖo vi lε ɖo vi lε ɖo vi lε lε wε
ID_LFwWGUSP,vi ɔ ɖo atin ɔ wε.
ID_LGgsGnfh,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ wε
ID_LHAKlovM,vi ɔ ɖo vi ɔ ɖu nu mi
ID_LHKbzeZo,vi ɔ ɖo atin ɔ wε.
ID_LHzdJzCp,un nɔ yi wan nu nu nu nu mi
ID_LIAmzplC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_LIKfBtwY,awii ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_LJDOaxHN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ tɔn tɔn wɛ
ID_LKLEsudt,vi ɔ ɖo vi ɔ wɛ
ID_LKtncaSg,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo tɔ ɔ mɛ
ID_LKzxZNAK,awii ɔ
ID_LLhOxaOK,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ ji
ID_LOMDbktm,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_LOTQawRR,awii ɔ
ID_LPWtLZvv,vi ɔ ɖo vi ɔ wε.
ID_LRJhdLMC,mi ɖo azɔ ɔ wε
ID_LTgYrCvA,vi ɔ ɖo xwe ɔ ɖo xwe tɔn tɔn tɔn wɛ
ID_LUXuEabt,vi ɔ ɖo atin ɔ wε.
ID_LUcQWteC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_LVWIjFdm,e nɔ wa
ID_LVeyCARh,nùtɔ́
ID_LVhHIuGs,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_LXCiRNwj,vi ɔ nɔ yi wan nu vi ɔ ?
ID_LXxZiBjk,awii ɔ
ID_LXzCWNkt,vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_LZugMMrk,vi ɔ ɖo vi ɔ ɖo vi lε wε.
ID_LZzSEyql,awii ɔ
ID_LbJZBTtH,vi ɔ ɖo xwe wɛ
ID_LcXhRVjJ,sɔ́ wèmá ɔ́
ID_LdDbrlQE,vi ɔ ɖo xwe wε
ID_LdkesSLC,vi ɔ nɔ yi wan nu vi ɔ ɖo vi ɔ ?
ID_LewLJJkT,vì ɔ́ cí
ID_LfMpvMot,awii ɔ
ID_LfdGATMk,vi ɔ ɖo tɔ ɔ ɖo fi
ID_LfqmKTxd,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe wɛ
ID_LhCXBVTe,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_LheSlrOI,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_LiSePTlz,etɛ wutu e nɔ wa ?
ID_LinFCsTb,vi ɔ ɖo vi ɔ ɖo atin ɔ wε.
ID_LlYNnauR,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_LmAQuWYa,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_LmZPaZtl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_LmojvLSF,vi ɔ ɖo atin ɔ wε.
ID_LnZwOHmD,mi na yi wan nu nu mi na na yi nu nu mi
ID_LnmCZOJP,mi na yi wan nu mi
ID_LntldtNJ,awii ɔ
ID_LotTxUMq,un ɖo vi ce ɖo xwe wɛ
ID_LpOkqwLZ,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ ɖo tɔ ɔ mɛ
ID_LpZUSuBA,etɛ wutu e nɔ nɔ ɖu ?
ID_LqrHfSny,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe
ID_LtBMAYJb,vi ɔ ɖo atin ɔ wε.
ID_LvzbOTHt,etɛ wutu e nɔ yi wan nu mε ?
ID_MAANEHgJ,etɛ wutu e nɔ wa ?
ID_MAUcwimX,vi ɔ ɖo vi ɔ wɛ
ID_MBVcxojt,vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε lε wε.
ID_MDEtZMMS,dŏ mε
ID_MEUOeAXM,awii ɔ
ID_MEraCPCr,vi ɔ ɖo vi ɔ ɖo xwe ɔ mɛ
ID_MFlIKFyd,awii ce ce
ID_MGcAXHuG,un nɔ nɔ nɔ nɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_MHSHFHaU,vi ɔ ɖo xwe wε.
ID_MKWdnFpE,vi ɔ ɖo atin ɔ wε.
ID_MMXtjcqj,awii ɔ
ID_MNOSudiV,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ
ID_MNrLAQJa,mɛ ɔ nɔ wa nu bo nɔ wa
ID_MPOaiMLR,etɛ wutu e nɔ nɔ ɖu nu ye ?
ID_MPmQHPIS,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_MQJjckxh,vi ɔ ɖo azɔ lε ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ
ID_MQkbuMUo,vi ɔ ɖo tɔ ɔ wε
ID_MRnPwPYz,awii ɔ
ID_MSPDpDJj,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_MSrkbtFK,vi ɔ ɖo atin ɔ wɛ
ID_MStdjtVm,vi ɔ nɔ yi wan nu vi ɔ ?
ID_MURbYDNw,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ
ID_MVPstOAH,vi ɔ ɖo vi ɔ ɖo vi ɔ wε ɖo vi ɔ wε
ID_MXLBeSwN,e ɖo azɔ ɔ wɛ
ID_MYqjwnQD,etɛ wutu e nɔ yi ?
ID_MZhiclNc,vi ɔ ɖo vi ɔ wε.
ID_MaPiYGPi,e ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn tɔn tɔn
ID_MbuJbuCV,vi ɔ ɖo tɔ ɔ ɖo fi
ID_MckeIXlN,bo nɔ nɔ nɔ ɖɔ bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na
ID_MewRNbCS,a na yi wan nu vi ɔ
ID_MeyjLEjc,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_MfqsdhGw,vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_Mfvzimbg,un ɖo vi ɔ ɖo vi ɔ ɖo xwe wɛ
ID_MgeELszl,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_MglxrEZj,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo atin lε wε.
ID_MiPonvIZ,vi ce lɛ
ID_MiRXjNlt,awii ɔ
ID_MiVnSRet,vi ɔ ɖo vi ɔ wɛ
ID_MjEZWYbH,vi lε nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo xwe nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_MkcMgfRu,e ɖo atin ɔ wɛ
ID_MkkRzyLn,vi ɔ ɖo atin ɔ wε.
ID_MlECOrSo,un wa
ID_MlcTQVHA,vi ɔ ɖo atin ɔ wε.
ID_MmfJbqlw,un ɖo azɔ lε ɖo vi ce lε wε
ID_MmrwYxGv,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ nɔ yi nu nu nu nu ye na nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na
ID_MnGqvIyx,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_MqIbnoYG,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε wε.
ID_MrAMwyYb,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_MsLSjwKJ,vi lε ɖo atin ɔ ɖo atin ɔ wε.
ID_MtAmClcs,vi ɔ ɖo vi ɔ ɖo xwe ɔ nu mi
ID_MuMxCDyC,awii ɔ
ID_MvWJRDWc,e nɔ yi wan nu vi ce lɛ
ID_MvroSSYq,etɛ wutu e nɔ wa ?
ID_MxGIepUF,un ɖo azɔ lε nɔ ɖu nu nu bo nɔ ɖu nu bo na nɔ nɔ ɖu nu nu nu nu
ID_MxJUTZbo,vi ɔ ɖo atin ɔ wε.
ID_MyoyfQnv,awii ɔ
ID_MysRUIOl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_NAZJkrXZ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_NBHWdYVc,nùtɔ́
ID_NBZIZewi,vi ɔ ɖo vi ɔ ɖo vi lε wε.
ID_NBxgqoIC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_NEbJBWFa,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_NEcCcYXK,vi ɔ nɔ yi wan nu mi
ID_NHnbmMch,vi ɔ nɔ yi nu nu e nɔ wa
ID_NIDKlmrS,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_NKZTpWsJ,vi ɔ nɔ yi wan nu vi ɔ ɖo xwe ɔ wε
ID_NLJiEwoO,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_NLhNJOvh,vi ɔ ɖo vi ɔ wɛ
ID_NLxVRHOx,mi yi wan nu mi
ID_NMtmTkkU,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo atin ɔ
ID_NNMJlHGX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe
ID_NOBnlqPU,un nɔ nɔ na na na na na yi nu nu bo na na na na yi nu nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_NOYlkizy,dŏ mε
ID_NOuRcxZz,vi ɔ ɖo xwe wɛ
ID_NOzokNXd,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_NRlcIPhO,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_NTWoTqkn,vi ɔ ɖo vi ɔ wɛ
ID_NUJFkkQw,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_NUTlQTvR,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_NVhMzFXX,un nɔ nɔ ɖo vi ɔ ɖo vi lε ɖo azɔ lε lε wε
ID_NVqYErSQ,vi ɔ ɖo vi ɔ wɛ
ID_NWpMcmtl,etɛ wutu mi nɔ yi wan nu mi ?
ID_NXAYlHbE,vi ɔ ɖo fi
ID_NXNiNaon,vi ɔ ɖo atin ɔ wε.
ID_NXrPBNNN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_NXyzfQhP,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn lɛ
ID_NYgywQbO,vi ɔ ɖo vi ɔ wε
ID_NZBIcKwO,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_NZiAjNSX,vi ɔ ɖo fi
ID_NaNspnPt,un nɔ mɔ nu bo na na na wa nu nu bo na na na wa nu nu nu
ID_NcIwOAtj,vi ɔ ɖo atin ɔ wε.
ID_NcYwrVRH,etɛ wutu e nɔ wa ?
ID_NdLGpFfR,vi lε nɔ nɔ nɔ nɔ nɔ ɖu nu ye ɖo ye ɖo ye
ID_NdyuceUg,un ɖo azɔ ɔ wε un ɖo xwe wɛ
